Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles
1163 Fulton St,"Brooklyn, NY 11216","1163 Fulton St Brooklyn, NY 11216 ",40.6812106,-73.9550511,27,0.6944444286530111,0,inf,106,0.03429825149923381,27,0.12458783050270932,1299,0.04673787669663266,202,0.09523132899996728,3,0.5166593813062739,0,inf,1738,0.020589724262143585,109,0.03429825149923381,0,inf,13,1.0571386174179291,5,1.3056072605986169,155,0.0285336414225137
1118 Fulton St # 2R,"Brooklyn, NY 11238","1118 Fulton St # 2R Brooklyn, NY 11238 ",40.6810835,-73.9562728,27,0.6733283346051057,0,inf,105,0.030547634510801804,27,0.11141554159043585,1314,0.03331644017875233,202,0.03275541034747481,3,0.5789736310283746,0,inf,1741,0.01694124940192691,108,0.030547634510801804,0,inf,13,0.9980547310646921,6,1.244667773521672,156,0.03337060946934647
754 E 211th St,"Bronx, NY 10467","754 E 211th St Bronx, NY 10467 ",40.8773268,-73.8633173,40,0.22122246861252118,1,2.824685690667731,45,0.16258563580402693,1,2.069335040847387,161,0.10876960979090615,114,0.08528813167433187,1,2.6690673717782225,0,inf,819,0.08437296281686256,56,0.16258563580402693,0,inf,1,3.0451686939848033,6,2.050295515073125,57,0.1331626731378352
Douglas Rd,"Staten Island, NY 10304","Douglas Rd Staten Island, NY 10304 ",40.6071917,-74.0944368,1,2.5594223377091145,0,inf,7,1.5588854537878143,1,2.3042557115413485,167,0.5391970707662351,17,0.5074218602909043,1,2.6506604039081787,1,0.9952753217660114,588,0.10033812023076062,7,1.5588854537878143,0,inf,8,1.5119564963064287,1,2.6550814286775015,20,0.43599213648933804
247 W 46th St Ph 2,"Manhattan, NY 10036","247 W 46th St Ph 2 Manhattan, NY 10036 ",40.7598688,-73.9876208,17,0.48574534131417796,3,0.6402651468294615,113,0.18269813793415604,34,0.12392489056542717,3015,0.028357439219193013,169,0.09351907645931863,13,0.37486746281045324,21,0.3216694633154422,1495,0.04583308029305227,123,0.18269813793415604,1,1.8722227315086533,40,0.7995925487825544,26,0.5538843690259543,192,0.14531740260554196
Van Duzer,"Staten Island, NY 10304","Van Duzer Staten Island, NY 10304 ",40.6273568,-74.081577,1,3.0051514689231884,0,inf,8,0.3396158168245049,1,2.5554211100297675,203,0.15791948557074467,13,0.23241909458818352,1,1.1243187960848076,1,0.6486917223880615,579,0.1413030238057961,10,0.3396158168245049,0,inf,8,0.35242100130162834,0,inf,19,0.42271384414359875
211 Beverley Rd,"Brooklyn, NY 11218","211 Beverley Rd Brooklyn, NY 11218 ",40.6431644,-73.9778348,4,0.8954543500526259,0,inf,79,0.11421038820357875,5,2.1741603010102577,799,0.04234549238403515,141,0.3273332201202981,2,2.633507368750549,0,inf,1527,0.026314911690302915,81,0.11421038820357875,0,inf,6,0.5477920576322252,5,0.8250086396616771,121,0.04157832295517937
1696 Pacific St,"Brooklyn, NY 11213","1696 Pacific St Brooklyn, NY 11213 ",40.6765391,-73.9325257,35,0.3991351834488689,0,inf,103,0.21301087011397496,25,0.9248650653666693,967,0.12308174724254235,188,0.5062814563986621,3,0.7150071505098233,0,inf,1918,0.047690496828142706,106,0.21301087011397496,0,inf,8,1.3768424925511837,4,2.5307214871292807,134,0.31939864303311916
933 E 22nd St,"Brooklyn, NY 11210","933 E 22nd St Brooklyn, NY 11210 ",40.629459,-73.9548331,6,1.599698340232215,0,inf,62,0.35803011146025093,2,1.6736105828402412,430,0.459404646616629,128,0.11213668680495943,1,1.6027947734930073,0,inf,1537,0.14160328566066255,62,0.35803011146025093,0,inf,4,1.3861265402723035,2,1.0935798564390582,89,0.4678183675322339
2612 W 15th St,"Brooklyn, NY 11214","2612 W 15th St Brooklyn, NY 11214 ",40.584279,-73.9841063,1,3.052311849261243,0,inf,33,0.304015833678908,0,inf,229,0.3498457246591306,50,0.4780357855114158,1,1.9417913940614528,0,inf,752,0.05633949299031009,33,0.304015833678908,0,inf,0,inf,1,0.8166487518441672,46,0.6293909594600704
680-684 Van Duzer,"Staten Island, NY 10304","680-684 Van Duzer Staten Island, NY 10304 ",40.6230694,-74.0853792,0,inf,0,inf,7,0.6341033871829072,1,2.3669733302785487,183,0.4821087758289232,14,0.14913494671879146,1,1.460450853439859,1,0.3229555252415173,596,0.049778002955940516,8,0.6341033871829072,0,inf,8,0.4050179026704441,0,inf,19,0.7760043315010283
2251 Knapp St Apt 6L,"Brooklyn, NY 11229","2251 Knapp St Apt 6L Brooklyn, NY 11229 ",40.5983936,-73.9334942,8,1.248656010678362,0,inf,29,1.1601081241762594,1,1.4832166729377063,174,0.11296726779971163,56,0.37446198168250644,1,1.6185493394024972,0,inf,919,0.09990341304426097,29,1.1601081241762594,1,1.7069895190332813,1,2.0493200807617424,2,1.4717192337923788,33,0.5197943376573921
1118 Fulton St # 2R,"Brooklyn, NY 11238","1118 Fulton St # 2R Brooklyn, NY 11238 ",40.6810835,-73.9562728,27,0.6733283346051057,0,inf,105,0.030547634510801804,27,0.11141554159043585,1314,0.03331644017875233,202,0.03275541034747481,3,0.5789736310283746,0,inf,1741,0.01694124940192691,108,0.030547634510801804,0,inf,13,0.9980547310646921,6,1.244667773521672,156,0.03337060946934647
247 W 46th St Ph 2,"Manhattan, NY 10036","247 W 46th St Ph 2 Manhattan, NY 10036 ",40.7598688,-73.9876208,17,0.48574534131417796,3,0.6402651468294615,113,0.18269813793415604,34,0.12392489056542717,3015,0.028357439219193013,169,0.09351907645931863,13,0.37486746281045324,21,0.3216694633154422,1495,0.04583308029305227,123,0.18269813793415604,1,1.8722227315086533,40,0.7995925487825544,26,0.5538843690259543,192,0.14531740260554196
211 Beverley Rd,"Brooklyn, NY 11218","211 Beverley Rd Brooklyn, NY 11218 ",40.6431644,-73.9778348,4,0.8954543500526259,0,inf,79,0.11421038820357875,5,2.1741603010102577,799,0.04234549238403515,141,0.3273332201202981,2,2.633507368750549,0,inf,1527,0.026314911690302915,81,0.11421038820357875,0,inf,6,0.5477920576322252,5,0.8250086396616771,121,0.04157832295517937
2612 W 15th St,"Brooklyn, NY 11214","2612 W 15th St Brooklyn, NY 11214 ",40.584279,-73.9841063,1,3.052311849261243,0,inf,33,0.304015833678908,0,inf,229,0.3498457246591306,50,0.4780357855114158,1,1.9417913940614528,0,inf,752,0.05633949299031009,33,0.304015833678908,0,inf,0,inf,1,0.8166487518441672,46,0.6293909594600704
1696 Pacific St,"Brooklyn, NY 11213","1696 Pacific St Brooklyn, NY 11213 ",40.6765391,-73.9325257,35,0.3991351834488689,0,inf,103,0.21301087011397496,25,0.9248650653666693,967,0.12308174724254235,188,0.5062814563986621,3,0.7150071505098233,0,inf,1918,0.047690496828142706,106,0.21301087011397496,0,inf,8,1.3768424925511837,4,2.5307214871292807,134,0.31939864303311916
3115 Glenwood Rd,"Brooklyn, NY 11210","3115 Glenwood Rd Brooklyn, NY 11210 ",40.6343017,-73.9462966,12,1.367824330035843,0,inf,59,0.1211926316237396,3,1.2712717318472693,338,0.22717789406259775,130,0.43281386579336484,1,2.0658964565638773,0,inf,1492,0.046295914902926893,60,0.1211926316237396,1,3.0530234196241204,4,1.1993782225711627,2,1.2151163445183826,84,0.7259029880535635
933 E 22nd St,"Brooklyn, NY 11210","933 E 22nd St Brooklyn, NY 11210 ",40.629459,-73.9548331,6,1.599698340232215,0,inf,62,0.35803011146025093,2,1.6736105828402412,430,0.459404646616629,128,0.11213668680495943,1,1.6027947734930073,0,inf,1537,0.14160328566066255,62,0.35803011146025093,0,inf,4,1.3861265402723035,2,1.0935798564390582,89,0.4678183675322339
680-684 Van Duzer,"Staten Island, NY 10304","680-684 Van Duzer Staten Island, NY 10304 ",40.6230694,-74.0853792,0,inf,0,inf,7,0.6341033871829072,1,2.3669733302785487,183,0.4821087758289232,14,0.14913494671879146,1,1.460450853439859,1,0.3229555252415173,596,0.049778002955940516,8,0.6341033871829072,0,inf,8,0.4050179026704441,0,inf,19,0.7760043315010283
251 W 14th St Unit Penthouse,"New York, NY 10011","251 W 14th St Unit Penthouse New York, NY 10011 ",40.7396939,-74.0016366,20,0.29968257182606733,3,0.23610764376098448,124,0.056402600041184005,38,0.2024991328969599,3103,0.030490218511923305,159,0.14486615066465686,14,0.5400928891530509,23,0.4780962500042602,1532,0.031977828055705856,140,0.056402600041184005,1,1.5404332191471515,45,0.06401295647216808,28,0.44013831878995374,185,0.14106621583206178
764 E 221st St,"Bronx, NY 10467","764 E 221st St Bronx, NY 10467 ",40.8841204,-73.8598338,35,0.24183797784388708,1,3.0295388455185996,35,0.15142206336868458,1,2.5579613397790077,132,0.14095169743442199,105,0.2324796326780827,1,2.1737526508359797,0,inf,690,0.07659526641343053,43,0.15142206336868458,0,inf,1,2.9633854608981887,5,2.134290779049722,46,0.19250360266747202
1118 Fulton St # 3F,"Brooklyn, NY 11238","1118 Fulton St # 3F Brooklyn, NY 11238 ",40.6810835,-73.9562728,27,0.6733283346051057,0,inf,105,0.030547634510801804,27,0.11141554159043585,1314,0.03331644017875233,202,0.03275541034747481,3,0.5789736310283746,0,inf,1741,0.01694124940192691,108,0.030547634510801804,0,inf,13,0.9980547310646921,6,1.244667773521672,156,0.03337060946934647
5265 Arthur Kill Rd,"Staten Island, NY 10307","5265 Arthur Kill Rd Staten Island, NY 10307 ",40.5153536,-74.2450788,6,1.0832759009445911,0,inf,6,0.20800214855233234,0,inf,62,0.19951495553410184,15,0.9905650991596037,0,inf,0,inf,166,0.051424727138510845,8,0.20800214855233234,0,inf,1,2.321655042149416,0,inf,7,0.13058304338970878
65 Short Hill Rd,"Queens, NY 11375","65 Short Hill Rd Queens, NY 11375 ",40.7125557,-73.840459,18,0.7826451688290241,2,2.9631815278371376,41,0.43116338047820485,5,0.3137384993380482,582,0.32074332602378114,45,0.47136015311703,1,0.5085383990128691,0,inf,1459,0.2906511238848313,46,0.43116338047820485,0,inf,1,2.0570715615214383,3,1.9792198007798867,114,0.4008897258776478
2321 Pitkin Ave,"Brooklyn, NY 11207","2321 Pitkin Ave Brooklyn, NY 11207 ",40.6733836,-73.8866758,27,0.5691149585045397,1,1.5838664825008277,63,0.19698363154472964,13,1.6556591589182919,412,0.27278887802158586,85,0.2697335748002347,1,3.1157186759228157,0,inf,1498,0.18321273632173884,64,0.19698363154472964,0,inf,0,inf,4,0.5701220893583102,66,0.4919040003161648
1118 Fulton St # 6R,"Brooklyn, NY 11238","1118 Fulton St # 6R Brooklyn, NY 11238 ",40.6810835,-73.9562728,27,0.6733283346051057,0,inf,105,0.030547634510801804,27,0.11141554159043585,1314,0.03331644017875233,202,0.03275541034747481,3,0.5789736310283746,0,inf,1741,0.01694124940192691,108,0.030547634510801804,0,inf,13,0.9980547310646921,6,1.244667773521672,156,0.03337060946934647
3309 Delavall Ave,"Bronx, NY 10475","3309 Delavall Ave Bronx, NY 10475 ",40.8447819,-73.8648268,46,0.23392389153168056,0,inf,53,0.34415055359801144,5,0.23128078113046488,149,0.0479950669060064,159,0.07681051175275622,0,inf,0,inf,1080,0.0535854587992617,60,0.34415055359801144,1,2.549257395245033,1,3.0392472417689187,4,0.4757432713230706,52,0.11767880733683346
3210 Hull Ave,"Bronx, NY 10467","3210 Hull Ave Bronx, NY 10467 ",40.874367,-73.876144,40,0.37767906530636985,1,2.1713786347116635,53,0.14526483039879548,2,1.909588678243804,178,0.16785872654426065,136,0.099866307356095,0,inf,0,inf,897,0.11695235523257513,65,0.14526483039879548,0,inf,2,2.495380309200682,7,1.6469323164518348,63,0.15005875213550535
"100 Savoy St Lots 1,39,43,45,46","Staten Island, NY 10306","100 Savoy St Lots 1,39,43,45,46 Staten Island, NY 10306 ",40.5643088,-74.1309775,3,0.9712940784997763,0,inf,8,0.23018032577827294,0,inf,133,0.10516492656570693,8,0.6803543050463983,0,inf,0,inf,321,0.10869717992420046,8,0.23018032577827294,0,inf,0,inf,1,0.8875266005500905,14,0.16318898215717098
Woodrow Rd,"Staten Island, NY 10312","Woodrow Rd Staten Island, NY 10312 ",40.5481404,-74.1897423,1,2.9598950362565786,0,inf,8,0.814712468797294,0,inf,110,0.3708526817067162,13,1.871987269743869,0,inf,0,inf,239,0.47606658646852845,8,0.814712468797294,0,inf,1,1.4926817251361562,0,inf,9,0.39305873119194223
437 W 43rd St Apt 1,"New York, NY 10036","437 W 43rd St Apt 1 New York, NY 10036 ",40.7599124,-73.9934614,14,0.46359725833488213,3,0.8089233428709316,109,0.26556527394654134,31,0.20221989952747987,2950,0.03653589278324652,160,0.1623574454898222,13,0.5966245785443846,22,0.39410360571999886,1451,0.0911140995073045,120,0.26556527394654134,1,2.0206363877743914,39,0.8405705361717573,25,0.8586541844629112,187,0.04628654831524426
34 Journeay St,"Staten Island, NY 10303","34 Journeay St Staten Island, NY 10303 ",40.6320096,-74.1591548,6,2.1491843496022978,0,inf,0,inf,2,1.5700072895731052,97,0.3822501111036301,26,0.0637968216219679,0,inf,0,inf,335,0.3381432164602665,2,2.2052005865589765,0,inf,5,1.6529065829332537,0,inf,11,0.4802291726398431
Savoy St Lot 12,"Staten Island, NY 10306","Savoy St Lot 12 Staten Island, NY 10306 ",40.5643088,-74.1309775,3,0.9712940784997763,0,inf,8,0.23018032577827294,0,inf,133,0.10516492656570693,8,0.6803543050463983,0,inf,0,inf,321,0.10869717992420046,8,0.23018032577827294,0,inf,0,inf,1,0.8875266005500905,14,0.16318898215717098
14 Savoy St Lot 14,"New York, NY 10306","14 Savoy St Lot 14 New York, NY 10306 ",40.5643088,-74.1309775,3,0.9712940784997763,0,inf,8,0.23018032577827294,0,inf,133,0.10516492656570693,8,0.6803543050463983,0,inf,0,inf,321,0.10869717992420046,8,0.23018032577827294,0,inf,0,inf,1,0.8875266005500905,14,0.16318898215717098
84 Wolcott Ave,"Staten Island, NY 10312","84 Wolcott Ave Staten Island, NY 10312 ",40.5494701,-74.177677,1,2.7081390249060737,0,inf,8,0.616708917033629,0,inf,102,0.5544521605821856,10,2.2891556321428053,0,inf,0,inf,239,0.5324228152617759,8,0.616708917033629,0,inf,1,2.1259084502556402,0,inf,10,0.7106414944760717
1 Wall St Apt 4101,"Manhattan, NY 10005","1 Wall St Apt 4101 Manhattan, NY 10005 ",40.7075029,-74.011653,17,0.39463117113390916,2,2.4101578205793674,108,0.030904368748990038,31,1.4000332037524958,2437,0.026945093935181245,155,0.1204320595043509,9,0.06996644209862224,17,1.681548661388449,1076,0.016070182769146322,119,0.030904368748990038,1,2.7891301484680935,39,0.15081646445469946,16,0.24616284522658585,163,0.03182975099692191
16 Savoy Lot 16,"Staten Island, NY 10306","16 Savoy Lot 16 Staten Island, NY 10306 ",40.5643088,-74.1309775,3,0.9712940784997763,0,inf,8,0.23018032577827294,0,inf,133,0.10516492656570693,8,0.6803543050463983,0,inf,0,inf,321,0.10869717992420046,8,0.23018032577827294,0,inf,0,inf,1,0.8875266005500905,14,0.16318898215717098
50 W 66th St Apt 62,"New York, NY 10023","50 W 66th St Apt 62 New York, NY 10023 ",40.7730497,-73.9804663,15,0.36328927105498326,3,0.34379618361912884,104,0.0924342102992835,20,0.3258879433806649,2457,0.052422852707402705,176,0.15378432594783736,13,0.4288346023311341,18,0.14859150576343383,1479,0.05164130914098189,112,0.0924342102992835,1,2.6449117432507885,28,0.0605377475126371,23,0.10099653592418881,183,0.23075981721402186
162-07 Cryders Ln,"Whitestone, NY 11357","162-07 Cryders Ln Whitestone, NY 11357 ",40.7883534,-73.8002285,9,0.7206119142731413,2,2.6348464033266636,1,2.5211924820015117,1,2.429850396243826,168,0.3753911447152336,24,0.4205798187638555,0,inf,0,inf,581,0.3055006032574426,7,1.8396949209303992,0,inf,1,1.2556706205816799,4,0.7747082208149285,26,1.3130631457012407
106 W 116th St Ph 1B,"Manhattan, NY 10026","106 W 116th St Ph 1B Manhattan, NY 10026 ",40.8021438,-73.9504252,28,0.6319901969874981,1,2.8825766140580527,73,0.03695328456154387,6,0.43831525955227507,1188,0.024115015879644066,228,0.12413139050793648,6,0.7483190970474228,4,1.0719774346297501,1209,0.024285180085718294,76,0.03695328456154387,0,inf,21,0.40439955284987233,21,0.8080804998887094,135,0.053462791074821894
47 Rockwell Ave,"Staten Island, NY 10305","47 Rockwell Ave Staten Island, NY 10305 ",40.6075423,-74.0785031,2,2.731961498616694,0,inf,9,1.0310786347975782,1,3.0159513162484357,191,0.5945408147588621,14,0.5632438205474299,1,2.469844574264129,1,1.1631459970514142,604,0.11992857143892231,9,1.0310786347975782,0,inf,8,1.5355932900525644,0,inf,21,0.29040396947478786
3105 Brighton 3 St Unit 3E,"Brooklyn, NY 11235","3105 Brighton 3 St Unit 3E Brooklyn, NY 11235 ",40.5763492,-73.9638773,0,inf,0,inf,25,0.15817417131297168,0,inf,196,0.03942733818823529,43,0.5073140909770255,1,2.110841671105726,0,inf,636,0.047737722850941404,25,0.15817417131297168,0,inf,0,inf,1,0.6473918099854532,37,0.12745566742984543
31 Fingal St,"Staten Island, NY 10312","31 Fingal St Staten Island, NY 10312 ",40.5381044,-74.1689581,1,2.352575698883728,0,inf,8,0.48687215792624555,0,inf,93,0.37477696844506575,3,2.35870787528608,0,inf,0,inf,214,0.4075554969771868,8,0.48687215792624555,0,inf,1,2.5105525317967956,0,inf,9,0.5332214161555702
99-60 63rd Rd Unit 1B,"Rego Park, NY 11374","99-60 63rd Rd Unit 1B Rego Park, NY 11374 ",40.7325099,-73.85704,14,1.4257215680319972,2,2.0655387360203132,35,0.2957927740092594,8,1.695228595836243,792,0.17140266233802043,45,0.7888234789281503,1,1.8212855339839276,0,inf,1381,0.022407900528031387,41,0.2957927740092594,0,inf,1,2.123966640537983,4,1.8498172745183534,123,0.15364076712484348
17 E 9th St,"Manhattan, NY 10003","17 E 9th St Manhattan, NY 10003 ",40.7325074,-73.9947793,19,0.40984048819926416,3,0.8459979510086223,136,0.18803296577493062,40,0.34136276066087845,3178,0.04629276801454696,191,0.08084858812923018,15,0.06392060595562933,23,0.1148392401468236,1494,0.00996154583164287,151,0.18803296577493062,1,1.1628077712627622,45,0.3282541638916047,28,0.22108428634205315,197,0.05192525887359514
10323 107th St,"Ozone Park, NY 11417","10323 107th St Ozone Park, NY 11417 ",40.6844724,-73.8345897,18,1.1072341958541227,1,1.467424511607947,36,0.14202244231001396,6,0.5338260642205412,335,0.11458040294579093,39,0.19668602320588166,1,2.103482314423166,0,inf,1253,0.07719634771125777,43,0.14202244231001396,0,inf,0,inf,3,2.2150963372007917,60,0.1309729327596377
117-55 140th St,"Jamaica, NY 11436","117-55 140th St Jamaica, NY 11436 ",40.6766385,-73.8009064,15,0.7282124345105355,1,2.950063227040331,22,1.4599993923159102,7,0.17941797159935444,222,0.16938206254971355,30,0.3074833154408375,1,3.081041080316081,0,inf,1160,0.08989902846196655,37,1.1731137836335068,0,inf,0,inf,1,0.5987860179413417,52,0.20851889616492275
44 Rutland Rd,"Brooklyn, NY 11225","44 Rutland Rd Brooklyn, NY 11225 ",40.6587003,-73.9590451,24,0.4446744200853611,0,inf,93,0.2621251033996732,8,1.210631554254744,796,0.05996345168719915,175,0.16511357317850298,3,1.6390439620331254,0,inf,1763,0.0866416045699899,95,0.2621251033996732,0,inf,7,0.48754495905262213,6,1.6233009661770632,130,0.20566641278174574
101-11 158th Ave,"Howard Beach, NY 11414","101-11 158th Ave Howard Beach, NY 11414 ",40.6621623,-73.8324343,12,1.3436773063186802,1,1.4230633340573253,26,0.16463596917561715,5,1.7779168196368074,155,0.42425112524065534,25,0.17690197799297452,0,inf,0,inf,849,0.02824480528738132,36,0.16463596917561715,0,inf,0,inf,3,2.5240723934861222,27,1.0267228779785704
401 E 60th St Apt 5N,"New York, NY 10022","401 E 60th St Apt 5N New York, NY 10022 ",40.7603751,-73.960678,15,0.4348485305652695,3,1.28743692950833,117,0.39240759730981095,41,0.5825743086999495,3060,0.04501607043764399,181,0.0741403029966222,12,0.5000779981666966,21,0.427485019275491,1611,0.09694948800588157,122,0.39240759730981095,1,1.8548024296267858,32,0.4450810458827568,24,0.4557542977617613,218,0.03894680024249488
119 Pioneer St,"Brooklyn, NY 11231","119 Pioneer St Brooklyn, NY 11231 ",40.6784668,-74.0106385,10,1.972401769714685,0,inf,88,0.8287378749548076,3,0.053162808953542876,1296,0.04975487812152237,104,0.30597109605207,3,1.5686140663826134,0,inf,944,0.04122866532395132,93,0.8287378749548076,0,inf,21,1.022618081695265,11,1.4171799555661744,127,0.3282725290247084
232 W 15th St,"Manhattan, NY 10011","232 W 15th St Manhattan, NY 10011 ",40.7397699,-74.0008048,20,0.3180497810690628,3,0.26630019816821576,124,0.07881435292366969,38,0.22200773299065912,3118,0.03484005342709891,160,0.18831885798030024,14,0.49841610286027793,23,0.4451052087816643,1543,0.07537774018384669,140,0.07881435292366969,1,1.4988191240460045,45,0.10789552650777665,28,0.3961695894469998,188,0.10629168362690172
251 W 14th St Apt 4B,"New York, NY 10011","251 W 14th St Apt 4B New York, NY 10011 ",40.7396939,-74.0016366,20,0.29968257182606733,3,0.23610764376098448,124,0.056402600041184005,38,0.2024991328969599,3103,0.030490218511923305,159,0.14486615066465686,14,0.5400928891530509,23,0.4780962500042602,1532,0.031977828055705856,140,0.056402600041184005,1,1.5404332191471515,45,0.06401295647216808,28,0.44013831878995374,185,0.14106621583206178
102-05 217th St,"Queens Village, NY 11429","102-05 217th St Queens Village, NY 11429 ",40.7133288,-73.7411183,14,0.6789037131941414,0,inf,2,2.2424030897556597,4,2.338129123168924,208,0.162861750635998,24,0.33083188549600195,0,inf,0,inf,980,0.09463711689677051,10,0.399801991573942,0,inf,0,inf,1,1.2820960398486816,52,0.6450236301129307
